277
150
5713	4967	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	
5711	4990	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	
5706	5018	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	
5705	5037	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	
5704	5071	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	
5699	5098	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	
5697	5122	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	
5695	5145	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	
5691	5172	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	
5688	5173	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	
