29
28
141278	210248	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	
141247	212707	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	
140607	230156	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	
140532	252049	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	
139647	252995	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	
139142	267345	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	
138257	268291	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	
137780	270606	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	
137777	285252	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	
136607	298079	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	
135025	303809	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	
129567	310013	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	
129452	311706	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	
129337	311713	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	
127802	317043	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	
127682	321097	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	
126243	328178	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	
124313	334679	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	
124303	339983	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	
124083	341828	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	
121953	345465	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	
121838	345472	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	
120073	352502	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	
105223	354746	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	
104368	359835	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	
103253	360647	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	
101323	367148	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	
101313	372452	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	
101093	374297	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0	
