961381	576179
961286	576458
961031	598364
960936	598643
960236	598660
960111	609977
958446	620311
958254	620802
957829	621166
956828	631377
956164	631500
956003	640837
955353	642115
955208	642397
955113	642676
954438	652158
953738	652175
953203	653265
953003	653471
952923	653523
952377	662034
951458	662431
951253	663695
950991	663707
950841	663757
950773	663924
950693	663976
949803	664024
949778	664471
949523	674337
949443	674389
948745	674930
948595	674980
947925	675157
947705	685488
947005	685505
945567	685704
945495	685816
945415	685868
945405	685947
945255	686642
944955	696223
944875	696275
943365	696586
942963	696590
942925	696719
942547	696861
941853	697394
941805	697680
941150	697712
940956	698442
940877	707033
940797	707085
940133	707377
939764	707380
939755	708346
939055	708415
939006	708872
938926	708924
937779	709338
937699	709390
936999	709407
936956	718273
936415	718339
936335	718391
936262	718617
936182	718669
936177	719345
936097	719397
935705	719585
935306	719818
935274	720256
933855	720405
933775	720457
933727	720499
933647	720551
933575	720663
933475	730038
933347	730132
932116	730543
932074	730684
931025	731192
929666	731697
928966	731714
928421	732089
928114	740433
927964	741128
926823	741694
926816	741878
926785	742157
926705	742209
926134	742353
925588	742507
924888	742524
924485	742616
924416	742912
924335	743311
924255	743363
923955	752944
921327	753074
920775	753270
920762	753634
920062	753651
919684	753773
918877	754228
918325	754424
918212	754508
917512	754525
917482	754580
916782	754597
916275	754644
916202	763492
916000	763923
915817	764039
915682	764218
914884	764310
914877	764494
914212	764774
913482	764846
912749	764874
912577	764953
912334	765184
912327	765368
911597	765440
910932	765720
910199	765748
909939	765782
909824	774761
909674	775456
907657	775990
907124	776330
906394	776402
905357	776449
905107	776864
904377	776936
902844	777142
902114	777214
901197	777262
900922	777361
900759	777460
900664	777602
899627	777649
898897	777721
898649	777729
898647	778136
896642	778173
896611	786703
896361	787118
895631	787190
894594	787237
894411	787353
894344	787652
894161	787768
893431	787840
893192	788046
893081	788064
892155	788093
892044	788111
891861	788227
891376	788279
891175	788580
891064	788598
890881	788714
890396	788766
888912	788858
888875	789039
888096	789225
886612	789317
885695	789365
885584	789383
885401	789499
884916	789551
883725	789576
883432	789643
883321	789661
883117	789714
882997	789962
880129	799293
878112	799827
877929	799943
875849	800105
875534	800176
872354	800502
870375	800507
870066	800513
869645	800579
869402	800810
869395	800994
869364	801110
869181	801226
867505	801303
867095	801453
866786	801459
865627	801713
865205	801762
863915	801779
863606	801785
862447	802039
862025	802088
860147	802498
857969	802504
856778	802526
856742	802570
855574	802737
854360	802758
854353	802942
854170	803058
852394	803063
852121	803287
851775	803291
851298	803311
849892	803315
849764	803409
849543	803636
848384	803890
846363	803962
845204	804216
843826	813755
835976	814324
831228	814914
823074	816018
820492	816312
813039	816983
811744	817595
810585	817849
808285	818308
805105	818634
800532	818873
799305	818939
799174	819062
796592	819356
794909	819484
791736	819626
791729	819810
789209	819911
789139	820027
787531	820206
786851	820267
786838	820280
785657	820538
785474	820654
784878	820724
783079	820887
781931	821239
776418	821386
775856	821509
775626	821558
774109	821712
772446	821884
771686	822041
769733	822301
769726	822485
763933	822606
757889	822731
757209	822792
757016	822858
755839	822995
755036	823005
753809	823071
752296	823580
750979	824140
745186	824261
745179	824445
706085	827995
700292	828116
700285	828300
693386	828684
692716	828987
692709	829171
687009	829598
684638	829967
682409	829995
681279	830155
680879	830574
677661	830585
675616	830752
675079	830879
673426	831245
669486	831728
660496	831821
654796	832248
654789	832432
