4368	3193
4359	3203
4358	3277
4357	3282
4354	3302
4352	3321
4344	3325
4341	3362
4338	3364
4337	3374
4336	3390
4331	3397
4330	3422
4327	3426
4326	3434
4323	3467
4320	3487
4311	3497
4308	3499
4306	3502
4303	3507
4302	3517
4301	3520
4298	3535
4294	3548
4293	3558
4290	3563
4285	3573
4283	3593
4281	3596
4277	3598
4276	3612
4274	3625
4266	3629
4264	3639
4261	3654
4258	3660
4256	3664
4253	3672
4252	3679
4249	3696
4241	3698
4236	3700
4233	3709
4232	3715
4231	3728
4227	3749
4216	3760
4215	3763
4208	3781
4199	3792
4191	3793
4190	3802
4185	3808
4179	3814
4175	3822
4174	3824
4171	3825
4168	3839
4165	3844
4159	3850
4150	3860
4145	3867
4140	3873
4139	3886
4133	3891
4128	3898
4124	3905
4119	3909
4116	3928
4092	3933
4091	3943
4086	3947
4082	3954
4078	3958
4069	3959
4067	3965
4062	3971
4057	3978
4053	3982
4048	3990
4047	3993
4046	4000
4038	4001
4035	4002
4034	4011
4025	4013
4024	4024
4014	4035
4009	4045
3999	4055
3986	4057
3984	4060
3978	4062
3977	4064
3974	4067
3969	4069
3968	4072
3966	4079
3964	4080
3955	4082
3948	4088
3946	4095
3936	4108
3928	4114
3918	4127
3897	4131
3893	4135
3887	4144
3873	4149
3862	4152
3860	4163
3835	4167
3826	4169
3825	4170
3817	4176
3811	4177
3807	4189
3787	4191
3786	4193
3776	4206
3751	4208
3745	4212
3724	4214
3717	4219
3716	4220
3701	4225
3684	4231
3675	4241
3640	4248
3626	4252
3591	4253
3588	4260
3570	4261
3558	4267
3546	4274
3493	4278
3483	4279
3453	4281
3419	4282
3414	4283
3410	4284
3407	4289
3405	4291
3355	4292
3353	4294
3339	4295
3335	4298
3241	4300
3231	4301
3191	4302
3190	4307
