18
28
1220	818	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	
1219	969	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	
1198	977	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	1	
1182	979	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	
1181	1003	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	1	
1180	1004	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	
1167	1005	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	
1159	1044	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	
1148	1056	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	
1142	1083	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	
1119	1118	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	
1117	1122	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	
1108	1131	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	
1080	1155	0	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	
994	1163	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	
967	1186	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	
962	1187	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	
902	1193	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	
