24
28
1335	2127	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	
1330	2158	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
1320	2162	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	
1315	2169	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	
1310	2171	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	
1305	2176	1	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	
1300	2180	1	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	
1295	2190	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	0	
1290	2195	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	
1285	2196	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	
1280	2208	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	
1270	2211	1	1	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	
1265	2217	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	
1260	2227	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	
1245	2238	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
1225	2246	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	1	0	
1220	2251	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	
1210	2256	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	
1205	2264	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	
1200	2274	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	
1190	2283	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	
1180	2288	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	
1175	2293	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	
1135	2312	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	
