1.09544e+06	7.65016e+06
1.09538e+06	7.95548e+06
1.09523e+06	7.95816e+06
1.09521e+06	8.0602e+06
1.09451e+06	8.06239e+06
1.09436e+06	8.25341e+06
1.09363e+06	8.26078e+06
1.09338e+06	8.26171e+06
1.09283e+06	8.26252e+06
1.09279e+06	8.26359e+06
1.09278e+06	8.34898e+06
1.09263e+06	8.35678e+06
1.0925e+06	8.35781e+06
1.09248e+06	8.36301e+06
1.09233e+06	8.36402e+06
1.09208e+06	8.36496e+06
1.09181e+06	8.36529e+06
1.09173e+06	8.3655e+06
1.09165e+06	8.36864e+06
1.0915e+06	8.37131e+06
1.09135e+06	8.37232e+06
1.09115e+06	8.46136e+06
1.091e+06	8.46238e+06
1.09057e+06	8.46693e+06
1.0904e+06	8.46765e+06
1.09032e+06	8.46786e+06
1.09012e+06	8.46947e+06
1.08982e+06	8.46973e+06
1.08978e+06	8.54608e+06
1.08924e+06	8.56528e+06
1.08838e+06	8.56649e+06
1.08813e+06	8.56742e+06
1.08783e+06	8.56768e+06
1.08759e+06	8.56788e+06
1.08755e+06	8.57211e+06
1.0874e+06	8.57479e+06
1.0871e+06	8.65784e+06
1.08707e+06	8.65938e+06
1.087e+06	8.66212e+06
1.08671e+06	8.66469e+06
1.08635e+06	8.66576e+06
1.08572e+06	8.66886e+06
1.08562e+06	8.67313e+06
1.08537e+06	8.67406e+06
1.08526e+06	8.75446e+06
1.08512e+06	8.77028e+06
1.08502e+06	8.77455e+06
1.08323e+06	8.77663e+06
1.08309e+06	8.77766e+06
1.08184e+06	8.77941e+06
1.08095e+06	8.77972e+06
1.0807e+06	8.78066e+06
1.08007e+06	8.86968e+06
1.07532e+06	8.87383e+06
1.07394e+06	8.87504e+06
1.07352e+06	8.88548e+06
1.07039e+06	8.88694e+06
1.06714e+06	8.88778e+06
1.06576e+06	8.89556e+06
1.06371e+06	8.89649e+06
1.06346e+06	8.89742e+06
1.06294e+06	8.89912e+06
1.06049e+06	8.90127e+06
1.05771e+06	8.90157e+06
1.05541e+06	8.90274e+06
1.05379e+06	8.90895e+06
1.05066e+06	8.91041e+06
1.04966e+06	8.91106e+06
1.04926e+06	8.91508e+06
1.04613e+06	8.91654e+06
1.03933e+06	8.92191e+06
1.03538e+06	8.9223e+06
1.03392e+06	8.92308e+06
1.02988e+06	8.92515e+06
1.02906e+06	8.93036e+06
1.02064e+06	8.9313e+06
1.01838e+06	8.93412e+06
1.01611e+06	8.93661e+06
1.01538e+06	8.93922e+06
1.01213e+06	8.94006e+06
1.01136e+06	8.94429e+06
1.00853e+06	8.94694e+06
1.00558e+06	8.95586e+06
1.00245e+06	8.95732e+06
996382	8.96008e+06
995652	8.96268e+06
991632	8.96775e+06
991122	8.96882e+06
987102	8.97389e+06
978920	8.97527e+06
977172	8.98071e+06
970527	8.98557e+06
966026	8.98928e+06
961282	8.99171e+06
857612	8.99448e+06
855272	8.99612e+06
848986	8.99741e+06
846161	8.99774e+06
840337	8.99826e+06
839056	9.00423e+06
