306
200
8410	6678	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	
8408	6715	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
8405	6742	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
8404	6773	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
8403	6803	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	
8402	6831	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
8401	6855	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	
8396	6861	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	
8394	6897	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
8392	6898	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	
