6190	4614
6189	4757
6187	4774
6185	4817
6183	4832
6182	4880
6177	4918
6174	4960
6169	4988
6163	5010
6158	5021
6157	5023
6156	5033
6154	5048
6153	5052
6151	5053
6150	5067
6145	5080
6144	5088
6143	5097
6139	5104
6138	5111
6137	5116
6136	5118
6134	5120
6133	5127
6132	5136
6131	5147
6130	5168
6126	5170
6125	5174
6124	5180
6120	5183
6118	5189
6117	5190
6116	5227
6112	5228
6108	5241
6105	5246
6103	5252
6101	5263
6098	5274
6092	5288
6087	5300
6086	5302
6084	5306
6083	5307
6082	5314
6081	5326
6078	5331
6077	5341
6072	5346
6069	5371
6060	5378
6057	5390
6054	5395
6051	5400
6049	5407
6047	5408
6043	5422
6040	5428
6037	5430
6034	5442
6030	5463
6028	5468
6020	5476
6017	5485
6012	5486
6010	5499
6006	5503
6004	5506
6002	5510
5999	5513
5996	5516
5994	5528
5990	5529
5987	5542
5984	5550
5978	5552
5977	5555
5976	5558
5972	5560
5967	5569
5963	5574
5960	5582
5955	5586
5954	5600
5946	5602
5944	5613
5936	5615
5934	5624
5929	5625
5927	5627
5925	5630
5924	5632
5923	5635
5922	5643
5915	5647
5913	5654
5907	5663
5906	5669
5896	5671
5894	5672
5893	5673
5889	5674
5886	5691
5878	5694
5877	5695
5876	5699
5872	5701
5869	5714
5858	5723
5850	5727
5846	5732
5843	5742
5836	5750
5826	5753
5823	5759
5816	5760
5815	5761
5814	5762
5812	5771
5809	5773
5800	5780
5799	5783
5798	5788
5793	5790
5791	5792
5789	5799
5781	5800
5780	5803
5774	5808
5773	5812
5769	5813
5767	5815
5763	5820
5759	5824
5758	5826
5755	5827
5749	5834
5748	5836
5742	5840
5740	5845
5739	5847
5727	5850
5723	5856
5720	5859
5718	5862
5714	5866
5710	5868
5708	5875
5705	5880
5697	5881
5688	5891
5677	5892
5673	5900
5670	5903
5666	5907
5663	5909
5659	5911
5656	5920
5651	5925
5636	5937
5620	5942
5618	5943
5613	5950
5607	5956
5600	5962
5592	5971
5576	5973
5569	5979
5561	5988
5551	5993
5544	5994
5543	6007
5521	6008
5520	6012
5515	6015
5511	6017
5505	6021
5498	6024
5490	6025
5484	6028
5482	6031
5480	6034
5473	6035
5472	6044
5462	6053
5436	6054
5435	6058
5429	6060
5414	6061
5413	6065
5407	6071
5402	6072
5389	6078
5386	6081
5378	6082
5375	6084
5365	6085
5358	6086
5353	6087
5349	6090
5344	6092
5337	6097
5330	6099
5327	6103
5315	6105
5309	6107
5299	6108
5294	6109
5293	6118
5272	6120
5269	6122
5265	6123
5256	6133
5233	6134
5225	6143
5202	6146
5178	6149
5164	6151
5160	6154
5148	6155
5132	6159
5128	6160
5125	6166
5108	6171
5078	6172
5050	6174
5049	6175
5046	6177
5026	6179
5011	6181
4995	6182
4987	6184
4969	6188
4965	6189
4958	6191
4916	6195
4907	6196
4888	6200
4858	6201
4828	6206
4773	6207
4724	6208
4695	6212
4644	6216
4614	6217
4503	6218
