4374	1528
4373	1935
4364	2124
4258	2151
4179	2177
4143	2187
4110	2198
4047	2200
4044	2205
4037	2214
4027	2219
3992	2226
3991	2228
3976	2236
3975	2245
3959	2439
3833	2493
3801	2495
3743	2501
3738	2505
3702	2514
3701	2515
3670	2516
3669	2517
3656	2528
3623	2540
3612	2557
3603	2728
3435	2787
3403	2801
3334	2805
3277	2830
3219	2836
3214	2863
3145	2865
3092	2869
3083	2872
3067	2877
3039	2901
2961	2911
2945	2912
2920	2920
2888	2927
2879	2930
2878	2939
2863	2940
2846	2942
2814	2956
2800	2961
2772	2973
2731	2982
2694	2983
2657	3004
2642	3165
1811	3193
1794	3212
1729	3217
1639	3227
