776280	3.64367e+06
775756	3.74406e+06
775281	3.74503e+06
774606	3.84059e+06
773696	3.84481e+06
772806	3.84869e+06
772446	3.85061e+06
770646	3.85074e+06
770096	3.85304e+06
770027	3.9381e+06
769757	4.32327e+06
769307	4.32579e+06
768867	4.32714e+06
768632	4.32828e+06
768507	4.32907e+06
768417	4.32967e+06
768057	4.33159e+06
767742	4.33216e+06
767597	4.33329e+06
767507	4.33389e+06
767382	4.33408e+06
767172	4.33688e+06
766707	4.33717e+06
766497	4.33937e+06
766257	4.33969e+06
766232	4.34e+06
766047	4.3419e+06
765782	4.34252e+06
765636	4.43323e+06
765472	4.43421e+06
765276	4.43515e+06
765167	4.43998e+06
764942	4.44226e+06
764677	4.44289e+06
764227	4.4431e+06
764002	4.44538e+06
763777	4.44562e+06
763552	4.4479e+06
762687	4.44975e+06
762422	4.45038e+06
762207	4.45117e+06
762021	4.53854e+06
761796	4.54083e+06
761491	4.5466e+06
760816	4.54909e+06
760551	4.54972e+06
760366	4.55161e+06
760101	4.55224e+06
759426	4.55473e+06
758291	4.55502e+06
758026	4.55565e+06
757476	4.55644e+06
756341	4.55674e+06
756076	4.55736e+06
755526	4.558e+06
754976	4.55993e+06
753841	4.56022e+06
753736	4.56206e+06
753026	4.56239e+06
753001	4.56393e+06
752451	4.56586e+06
751351	4.65076e+06
751126	4.65305e+06
750821	4.65882e+06
750341	4.66001e+06
748871	4.66053e+06
748391	4.66172e+06
747546	4.66182e+06
747516	4.6619e+06
747281	4.66245e+06
747251	4.66252e+06
747066	4.66302e+06
746801	4.66364e+06
746746	4.66386e+06
746531	4.66523e+06
746266	4.66586e+06
746051	4.66642e+06
745796	4.6671e+06
745591	4.66835e+06
745246	4.66903e+06
745111	4.66954e+06
744981	4.66966e+06
744856	4.67022e+06
744766	4.67022e+06
744501	4.67085e+06
744376	4.67141e+06
744306	4.67214e+06
744096	4.74645e+06
743816	4.74677e+06
743791	4.75222e+06
743566	4.75451e+06
743286	4.75482e+06
742976	4.75486e+06
742301	4.75735e+06
742221	4.75777e+06
742036	4.75798e+06
741821	4.75934e+06
741311	4.76199e+06
740881	4.76246e+06
740536	4.76314e+06
740411	4.76370e+06
740146	4.76433e+06
739861	4.76563e+06
739596	4.76626e+06
739155	4.85592e+06
738000	4.8604e+06
737290	4.86073e+06
737265	4.86227e+06
736715	4.8642e+06
734115	4.86472e+06
733990	4.86528e+06
733725	4.86591e+06
733440	4.86721e+06
733175	4.86783e+06
732040	4.86813e+06
730581	4.86941e+06
730101	4.8706e+06
729426	4.8739e+06
728946	4.87509e+06
728691	4.87577e+06
728211	4.87696e+06
728141	4.87769e+06
727661	4.87889e+06
726191	4.87941e+06
725761	4.87988e+06
725711	4.8806e+06
725291	4.88112e+06
725026	4.88175e+06
724811	4.88231e+06
724546	4.88294e+06
723970	4.88349e+06
723851	4.88411e+06
723586	4.88473e+06
723461	4.8853e+06
723371	4.8853e+06
723235	4.88536e+06
723116	4.88598e+06
723086	4.96307e+06
721931	4.96755e+06
721221	4.96788e+06
721196	4.96942e+06
720646	4.97135e+06
717475	4.97802e+06
716740	4.97989e+06
716266	4.98422e+06
715585	4.98437e+06
715531	4.98609e+06
715035	4.9863e+06
714981	4.98802e+06
714376	4.99058e+06
713826	4.9925e+06
713091	4.99438e+06
710551	4.99551e+06
710286	4.99614e+06
709816	4.99738e+06
709551	4.99801e+06
708945	4.99863e+06
708920	5.00017e+06
708210	5.0005e+06
707767	5.0898e+06
706612	5.09428e+06
705877	5.09615e+06
705327	5.09808e+06
702727	5.0986e+06
702602	5.09916e+06
702337	5.09979e+06
702052	5.10109e+06
701787	5.10171e+06
701706	5.10195e+06
701156	5.10388e+06
700446	5.10421e+06
700421	5.10575e+06
699841	5.10676e+06
699291	5.10869e+06
699266	5.11023e+06
698556	5.11056e+06
696666	5.11075e+06
696016	5.1117e+06
695991	5.11324e+06
695726	5.11387e+06
695016	5.1142e+06
693881	5.11449e+06
693132	5.11544e+06
692652	5.11664e+06
692582	5.11737e+06
692102	5.11856e+06
691847	5.11924e+06
691367	5.12044e+06
690692	5.12373e+06
690212	5.12492e+06
688742	5.12544e+06
688262	5.12663e+06
687417	5.12673e+06
687387	5.12681e+06
687152	5.12736e+06
687122	5.12743e+06
686937	5.12792e+06
686672	5.12855e+06
686617	5.12877e+06
686137	5.12996e+06
685662	5.20756e+06
685637	5.2091e+06
685087	5.21103e+06
684377	5.21136e+06
684352	5.2129e+06
683772	5.21391e+06
683356	5.21455e+06
683222	5.21584e+06
