152348	104576
152073	114701
151953	115018
151023	115274
150088	115370
149348	116151
149201	116243
148093	116402
147838	116471
147616	117045
146596	117140
146158	117257
145455	117333
145341	117391
145127	117529
145007	117846
144948	127478
137718	129231
133042	130577
131704	130969
131220	131546
130576	131974
128754	132943
126581	133578
125945	133582
125010	133678
124690	133833
124339	134058
124097	134222
123753	134284
123601	134390
122920	134458
122868	134802
121933	134898
121905	134924
121753	135030
121072	135098
120593	135148
119855	135480
119737	135592
118745	135788
117820	136012
116861	136129
116696	136148
116565	136263
115972	136652
114743	137232
112938	137436
112185	137475
111899	137504
111592	137864
111090	138076
110670	138084
110363	138444
109873	138458
109400	138713
109049	138938
108025	139098
107578	139682
105423	139711
105303	140028
105234	140490
104878	140563
103623	140814
103198	140894
102750	141134
101815	141230
101495	141385
101268	141403
100558	141836
99725	142010
99673	142354
98390	142504
97690	142542
97398	142700
96760	142798
96115	142850
95380	142964
95320	142985
94938	143767
93683	144018
92238	144045
91290	144084
91223	144300
90578	145137
88793	145161
88303	145175
87708	145520
87475	145636
85788	145665
85530	145707
85150	145763
84192	146099
83760	146169
83328	146732
82313	146839
81300	147236
79613	147265
79160	147418
78519	147735
78223	147869
78071	147975
77390	148043
77338	148387
77048	148479
76600	148719
75670	148975
74994	149195
74638	149268
73523	149939
72588	150035
71573	150290
70823	150820
69143	151151
68788	151352
67858	151608
65428	151684
65073	151885
64468	152549
64408	152564
63153	152815
62663	152829
61650	153226
59963	153255
59763	153756
59273	153770
57178	154317
55923	154568
52840	154746
52208	155101
49125	155682
48135	155953
