35
28
141278	74618	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	
141258	76828	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	
141098	77836	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	
140618	82312	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	
140477	83199	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	
140458	83320	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	
140407	85386	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	
140328	86419	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	
140258	88606	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	
139933	89704	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	
139823	90735	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	0	
139753	92922	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	
139098	93801	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	
138988	94832	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	
138918	97019	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	
138243	97859	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	
138108	99027	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	
137957	99293	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	
137752	100123	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	
137642	101154	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	
137603	103343	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	
137462	104230	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	
136807	105251	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	0	
136768	107440	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	
135697	110136	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	
130749	110214	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	
130639	111245	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	
130600	113434	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	
129919	114234	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	
126615	116815	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	
126505	117846	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	
126466	120035	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	
125785	120835	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	
124618	124264	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	
122310	124973	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	
