85
28
141278	98806	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	
141258	99027	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	
141247	99363	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	
140618	108619	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	
140607	108955	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	
140477	119297	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	
140407	119430	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	
139547	119553	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	
139275	119689	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	0	
139002	119823	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	
138977	129698	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	
138797	129827	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	
138047	129954	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	
137792	130044	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	
137672	130361	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	
137582	139232	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	
137462	139549	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	
137157	139767	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	
137037	140084	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	
136555	140596	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	
135470	140617	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	
135327	140731	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	
135215	140846	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	
135045	141152	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	
134022	141158	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	
133705	141402	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	
133430	150533	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	
133330	151094	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	
132209	151260	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	
132089	151577	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	
131374	151789	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	
131254	152106	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	
